,id,contents,length,prompts,language
29,37780,"D Communauté de communes du Val Saint-Pierre isch e Kommunalverband im franzesische Département Moselle gsii, wu vier Gmaine im Kanton Verny im Arrondissement Metz-Campagne aaghert hän. Är isch am 3. Novämber 1994 grindet wore. Sitz vum Verband isch Peltre gsii, Presidänt dr Michel Bonnetier. Im Johr 1999 hän d Gmaine zämme 4.498 Yywohner uf 28 km² ghaa. Zum Kommunalverband hän die Gmaine ghert: Peltre Mécleuves Jury Chesny www.valstpierre.fr",446,"Translate the following German dialect text into standard German: 'D Communauté de communes du Val Saint-Pierre isch e Kommunalverband im franzesische Département Moselle gsii, wu vier Gmaine im Kanton Verny im Arrondissement Metz-Campagne aaghert hän. Är isch am 3. Novämber 1994 grindet wore. Sitz vum Verband isch Peltre gsii, Presidänt dr Michel Bonnetier. Im Johr 1999 hän d Gmaine zämme 4.498 Yywohner uf 28 km² ghaa. Zum Kommunalverband hän die Gmaine ghert: Peltre Mécleuves Jury Chesny www.valstpierre.fr'. Only answer with the standard German version:",als
30,8268,"Dä EV Zug isch en schwizerischä Iishockeyclub us Zug. EVZ isch d Abchürzig für dä volli Namä «Eissportverein Zug». Dä EV Zug hät au ä erfolgrichi Frauämannschaft, wo scho viermol Schwizer Meister worde isch, und am IIHF European Women's Champions Cup teilgno hät. Spruch: Ei Stadt, Ei Liebi, EVZ Clubsite EV Zug",311,"Translate the following German dialect text into standard German: 'Dä EV Zug isch en schwizerischä Iishockeyclub us Zug. EVZ isch d Abchürzig für dä volli Namä «Eissportverein Zug». Dä EV Zug hät au ä erfolgrichi Frauämannschaft, wo scho viermol Schwizer Meister worde isch, und am IIHF European Women's Champions Cup teilgno hät. Spruch: Ei Stadt, Ei Liebi, EVZ Clubsite EV Zug'. Only answer with the standard German version:",als
31,9890,"Die Tabelle enthaldet e Uswahl vu Asteroide, wo als sognennti Trojaner sich in dr gliche Umlaufbahn wie e grosse Planet bewege oder sich uf Umlaufbahne in dr Region vu dr Gasriise vum Sunnesystem bewege. Die in dr erste Spalte ufgfüehrte Ziffere gäbe d'Reihefolge vu ihrer Entdeckig a, diene als Identifikationsnummere un gelte als Bestanddeil vum Namme. (Stand: Juni 2006)",373,"Translate the following German dialect text into standard German: 'Die Tabelle enthaldet e Uswahl vu Asteroide, wo als sognennti Trojaner sich in dr gliche Umlaufbahn wie e grosse Planet bewege oder sich uf Umlaufbahne in dr Region vu dr Gasriise vum Sunnesystem bewege. Die in dr erste Spalte ufgfüehrte Ziffere gäbe d'Reihefolge vu ihrer Entdeckig a, diene als Identifikationsnummere un gelte als Bestanddeil vum Namme. (Stand: Juni 2006)'. Only answer with the standard German version:",als
32,64825,D Globus (Grubb) isch a Warahausgrubb en dr Schwiiz. 1907 isch vom Heinrich Burkhardt am 7. Februar a Vorgengrfirma en s «Magazine zum Globus» omdaufd worra. Sids vom Ondrnehma isch Schpreitebach. Dr Omsads 2016 war 879 Miliona SFR. D Globus-Grubb hod 3.400 Aagschdellde Zur Globus-Grubb gherad: Schild (bis 2019) Herren-Globus (bis 2019) ) En dr Zukunfd wellaad se meh Online-Handl dreiba. Migros Herren-Globus Schild Globus Impressum Aus für Schild und Herren-Globus Regeln für Online-Shop,491,Translate the following German dialect text into standard German: 'D Globus (Grubb) isch a Warahausgrubb en dr Schwiiz. 1907 isch vom Heinrich Burkhardt am 7. Februar a Vorgengrfirma en s «Magazine zum Globus» omdaufd worra. Sids vom Ondrnehma isch Schpreitebach. Dr Omsads 2016 war 879 Miliona SFR. D Globus-Grubb hod 3.400 Aagschdellde Zur Globus-Grubb gherad: Schild (bis 2019) Herren-Globus (bis 2019) ) En dr Zukunfd wellaad se meh Online-Handl dreiba. Migros Herren-Globus Schild Globus Impressum Aus für Schild und Herren-Globus Regeln für Online-Shop'. Only answer with the standard German version:,als
33,20517,"S Förschtatum Liachtaschtaa hot ölf Gmonda in zwo Wahlchreise. D Gmonda (Undrland) oder Gmanda (Oberland) send mängsmol uftoalt i verschedne Dörfer und hond vilfach Exklave und Enklave innerhalb vom Ländle. Liechtensteiner Flurnamenkarte Landesverwaltung Liechtenstein (Site cha nüme abgrüeft wärde; Suche im Webarchiv)[1] [2] Vorlage:Toter Link/www.llv.li Bevölkerungsstatistik, Stand 31. Dezember 2018",403,"Translate the following German dialect text into standard German: 'S Förschtatum Liachtaschtaa hot ölf Gmonda in zwo Wahlchreise. D Gmonda (Undrland) oder Gmanda (Oberland) send mängsmol uftoalt i verschedne Dörfer und hond vilfach Exklave und Enklave innerhalb vom Ländle. Liechtensteiner Flurnamenkarte Landesverwaltung Liechtenstein (Site cha nüme abgrüeft wärde; Suche im Webarchiv)[1] [2] Vorlage:Toter Link/www.llv.li Bevölkerungsstatistik, Stand 31. Dezember 2018'. Only answer with the standard German version:",als
34,62678,"De Archelaos (altgriech. Ἀρχέλαος) isch isch e König vo Sparta gsii usem Gschlecht vo de Agiade. Er isch nöd historisch. De Archelaos isch de Soo vom Agesilaos I. und de Vatter vom Teleklos. Zäme mitem König Charillos usem Gschlecht vo de Eurypontide het er d Stadt Aigys eroberet und d Iiwooner versklavt, well die sich mit de Arkader verbündet gha hend. Herodot, Historie 7.204. Pausanias, Raise z Griecheland, 3.2.5 Hieronymus, Jerome, Chronicon -- The Merton manuscript",473,"Translate the following German dialect text into standard German: 'De Archelaos (altgriech. Ἀρχέλαος) isch isch e König vo Sparta gsii usem Gschlecht vo de Agiade. Er isch nöd historisch. De Archelaos isch de Soo vom Agesilaos I. und de Vatter vom Teleklos. Zäme mitem König Charillos usem Gschlecht vo de Eurypontide het er d Stadt Aigys eroberet und d Iiwooner versklavt, well die sich mit de Arkader verbündet gha hend. Herodot, Historie 7.204. Pausanias, Raise z Griecheland, 3.2.5 Hieronymus, Jerome, Chronicon -- The Merton manuscript'. Only answer with the standard German version:",als
35,30808,"Puerto Rico stoht für: Puerto Rico, e Staat in der Karibik e spanische Ort uf Gran Canaria e Brättspiil e Chliistadt z Argentinie e Chliistadt im Department Pando, Bolivie e Landstadt im Departmänt Santa Cruz, Bolivie e Verwaltigsbezirk im Departamänt Pando, Bolivie e Chliistadt z Caquetá, Kolumbie e Chliistadt z Meta, Kolumbie e Stadt z Texas, USA",350,"Translate the following German dialect text into standard German: 'Puerto Rico stoht für: Puerto Rico, e Staat in der Karibik e spanische Ort uf Gran Canaria e Brättspiil e Chliistadt z Argentinie e Chliistadt im Department Pando, Bolivie e Landstadt im Departmänt Santa Cruz, Bolivie e Verwaltigsbezirk im Departamänt Pando, Bolivie e Chliistadt z Caquetá, Kolumbie e Chliistadt z Meta, Kolumbie e Stadt z Texas, USA'. Only answer with the standard German version:",als
36,2542,"IP-Adressa erloubed a logische Adressierung vo Computer in IP-Netzwerke (z. B. em Internet). En Host bsitzt drbi mindeschtens ui iiditige IP-Adress pro Netzwerkschnittstelle. IP-Adressa vo dr IP Version 4 erscheined normalerwiis als Folga vo vier Zahle, wo durch an Punkt trennt werred, z. B. 130.94.122.195 oder 127.0.0.1. Zeigt die eigeni IP-Adress und de Standort mittels Google Maps a Whois - unter anderem Ermittlung vom Eigetümer vo ´ra IP-Adress Eigeni IP-Adress ermittle mit Homepagetool?",496,"Translate the following German dialect text into standard German: 'IP-Adressa erloubed a logische Adressierung vo Computer in IP-Netzwerke (z. B. em Internet). En Host bsitzt drbi mindeschtens ui iiditige IP-Adress pro Netzwerkschnittstelle. IP-Adressa vo dr IP Version 4 erscheined normalerwiis als Folga vo vier Zahle, wo durch an Punkt trennt werred, z. B. 130.94.122.195 oder 127.0.0.1. Zeigt die eigeni IP-Adress und de Standort mittels Google Maps a Whois - unter anderem Ermittlung vom Eigetümer vo ´ra IP-Adress Eigeni IP-Adress ermittle mit Homepagetool?'. Only answer with the standard German version:",als
37,40324,Dr Kanton Pont-Scorff isch bis Merz 2015 e Kanton im Arrondissement Lorient im franzesische Département Morbihan in dr Region Bretagne gsii. Dr Hauptort isch Pont-Scorff gsii. Verdrätter im conseil général vum Département isch bis 2015 dr Pierrik Nevannen gsii. Zum 22. Merz 2015 isch dr Kanton ufglest wore. Zum Kanton hän sechs Gmaine ghert:,343,Translate the following German dialect text into standard German: 'Dr Kanton Pont-Scorff isch bis Merz 2015 e Kanton im Arrondissement Lorient im franzesische Département Morbihan in dr Region Bretagne gsii. Dr Hauptort isch Pont-Scorff gsii. Verdrätter im conseil général vum Département isch bis 2015 dr Pierrik Nevannen gsii. Zum 22. Merz 2015 isch dr Kanton ufglest wore. Zum Kanton hän sechs Gmaine ghert:'. Only answer with the standard German version:,als
38,25754,"Haller stoht für e Familiename; lueg do für bekannti Lüt mit däm Name Haller isch e chliine Fluss z Nidersachse, Dütschland D Haller, en ehemoligi Schmalspurbahn vo Innsbruck noch Hall im Tirol, Östriich Haller, en Ortsdeil vo dr Tiroler Gmeind Nesselwängle Haller oder Heller, en alti dütschi Chupfermünze im Wärt vom ene halbe Pfennig Haller, e Befestigungswärk z Monschau in dr Eifel, Nordrhii-Westfale, Dütschland Haller, en Ortsdeil vo dr Gmeind Waldbillig im Grossherzogtum Luxeburg",488,"Translate the following German dialect text into standard German: 'Haller stoht für e Familiename; lueg do für bekannti Lüt mit däm Name Haller isch e chliine Fluss z Nidersachse, Dütschland D Haller, en ehemoligi Schmalspurbahn vo Innsbruck noch Hall im Tirol, Östriich Haller, en Ortsdeil vo dr Tiroler Gmeind Nesselwängle Haller oder Heller, en alti dütschi Chupfermünze im Wärt vom ene halbe Pfennig Haller, e Befestigungswärk z Monschau in dr Eifel, Nordrhii-Westfale, Dütschland Haller, en Ortsdeil vo dr Gmeind Waldbillig im Grossherzogtum Luxeburg'. Only answer with the standard German version:",als
39,68845,"Dr Name Ardon stoot fir: e Gmai im Kanton Wallis, Schwyz: Ardon VS e Gmai im Département Jura, Frankrych: Ardon (Jura) e Gmai im Département Loiret, Frankrych: Ardon (Loiret) ne Ortschaft in dr Gmai Châtillon-en-Michaille im Département Ain, Frankrych e Fluss z Frankrych, Nääbefluss vu dr Ailette: Ardon (Ailette)",314,"Translate the following German dialect text into standard German: 'Dr Name Ardon stoot fir: e Gmai im Kanton Wallis, Schwyz: Ardon VS e Gmai im Département Jura, Frankrych: Ardon (Jura) e Gmai im Département Loiret, Frankrych: Ardon (Loiret) ne Ortschaft in dr Gmai Châtillon-en-Michaille im Département Ain, Frankrych e Fluss z Frankrych, Nääbefluss vu dr Ailette: Ardon (Ailette)'. Only answer with the standard German version:",als
40,6287,"De Mederich isch de Vater vum Agenarich-Serapio un de Brueder vum Chnodomar gsii. Er het longi Zyt als Geisle in Gallie glebt un isch dert griechische Gheimlehre nochkonge. Dorum het er schpäter au sinner Sohn Agenarich in Serapio umbnännt. De Serapis isch dert ä griechisch-ägyptische Mysteriegott gsi. Ammianus Marcellinus 16,12,25 Dieter Geuenich: Geschichte der Alemannen, Verlag Kohlhammer, Stuttgart 2004, ISBN 3-17-018227-7 / ISBN 3-17-012095-6 Mittelalter-Genealogie: Mederichus",486,"Translate the following German dialect text into standard German: 'De Mederich isch de Vater vum Agenarich-Serapio un de Brueder vum Chnodomar gsii. Er het longi Zyt als Geisle in Gallie glebt un isch dert griechische Gheimlehre nochkonge. Dorum het er schpäter au sinner Sohn Agenarich in Serapio umbnännt. De Serapis isch dert ä griechisch-ägyptische Mysteriegott gsi. Ammianus Marcellinus 16,12,25 Dieter Geuenich: Geschichte der Alemannen, Verlag Kohlhammer, Stuttgart 2004, ISBN 3-17-018227-7 / ISBN 3-17-012095-6 Mittelalter-Genealogie: Mederichus'. Only answer with the standard German version:",als
41,47191,"Jacob Henricpetri, mänggisch au Jakob Henricpetri, Jacob Petri oder Jakob Petri isch dr Naame vo dene Persone: e Brofässer an dr Uni Basel, * 1570, † 1641, Soon vom Brofässer Adam Henricpetri (*1543, † 1586) e Bürgermäister vo Mülhuuse, * 1593, † 1660, Soon vom Brofässer Jacob Henricpetri (*1570, † 1641) e Basler Jurist, Rootmitgliid und Revoluzzer, * 1644, † noch 1695, Soon vom Franz Jacob Henricpetri, Nöwöö vom Bürgermäister Jacob Henricpetri",448,"Translate the following German dialect text into standard German: 'Jacob Henricpetri, mänggisch au Jakob Henricpetri, Jacob Petri oder Jakob Petri isch dr Naame vo dene Persone: e Brofässer an dr Uni Basel, * 1570, † 1641, Soon vom Brofässer Adam Henricpetri (*1543, † 1586) e Bürgermäister vo Mülhuuse, * 1593, † 1660, Soon vom Brofässer Jacob Henricpetri (*1570, † 1641) e Basler Jurist, Rootmitgliid und Revoluzzer, * 1644, † noch 1695, Soon vom Franz Jacob Henricpetri, Nöwöö vom Bürgermäister Jacob Henricpetri'. Only answer with the standard German version:",als
42,42129,"Lemma bedütet: in dr Lexikografii und Linguistik d Grundform vom ene Schlaagwort (= Stichwort) in dr Edizioonswüsseschaft s Wort, wo sich e Notize druf beziet. in dr Emblematik d inscriptio, e Bestanddäil vom Embleem in dr Mathematik oder Logik e Satz as Zwüscheschritt im ene Bewiis. Lemma isch dr Familienaame vo deene Persoone: Daniel Lemma (* 1970), e schwedische Musiker und Komponist",389,"Translate the following German dialect text into standard German: 'Lemma bedütet: in dr Lexikografii und Linguistik d Grundform vom ene Schlaagwort (= Stichwort) in dr Edizioonswüsseschaft s Wort, wo sich e Notize druf beziet. in dr Emblematik d inscriptio, e Bestanddäil vom Embleem in dr Mathematik oder Logik e Satz as Zwüscheschritt im ene Bewiis. Lemma isch dr Familienaame vo deene Persoone: Daniel Lemma (* 1970), e schwedische Musiker und Komponist'. Only answer with the standard German version:",als
43,52554,"QED stoot für: Kwanteelektrodünamik, e Däilgebiet vo dr Kwantefüsik q. e. d. stoot für: quod erat demonstrandum, latiinisch für: was mä het müesse bewiise, wo mä am Schluss vom ene Bewiis in dr Mathematik und Filosofii schribt quod est dubitandum, latiinisch für: was mä sött bezwiifle, en ironischi Aaspiilig uf s quod erat demonstrandum oobenooche",349,"Translate the following German dialect text into standard German: 'QED stoot für: Kwanteelektrodünamik, e Däilgebiet vo dr Kwantefüsik q. e. d. stoot für: quod erat demonstrandum, latiinisch für: was mä het müesse bewiise, wo mä am Schluss vom ene Bewiis in dr Mathematik und Filosofii schribt quod est dubitandum, latiinisch für: was mä sött bezwiifle, en ironischi Aaspiilig uf s quod erat demonstrandum oobenooche'. Only answer with the standard German version:",als
44,36489,Dr Kànton Lorquin ìsch bìs März 2015 a Kànton ìm Arrondissement Sarrebourg ìm frànzesche Département Moselle ìn dr Region Lothrìnge gsìì. Zem Kànton han 18 Gmeina gheert. Dr Hàuiptort ìsch Lorquin gsìì. Verdratter ìm conseil général vum Département ìsch zitter 2011 dr Emmanuel Riehl gsìì. Ìm März 2015 ìsch dr Kànton ufglest wora.,331,Translate the following German dialect text into standard German: 'Dr Kànton Lorquin ìsch bìs März 2015 a Kànton ìm Arrondissement Sarrebourg ìm frànzesche Département Moselle ìn dr Region Lothrìnge gsìì. Zem Kànton han 18 Gmeina gheert. Dr Hàuiptort ìsch Lorquin gsìì. Verdratter ìm conseil général vum Département ìsch zitter 2011 dr Emmanuel Riehl gsìì. Ìm März 2015 ìsch dr Kànton ufglest wora.'. Only answer with the standard German version:,als
45,36453,Dr Kànton Grostenquin ìsch bìs März 2015 a Kànton ìm Arrondissement Forbach ìm frànzesche Département Moselle ìn dr Region Lothrìnge gsìì. Zem Kànton han 31 Gmeina gheert. Dr Hàuiptort ìsch Grostenquin gsìì. Verdratter ìm conseil général vum Département ìsch zitter 1993 dr Claude Bitte gsìì. Ìm März 2015 ìsch dr Kànton ufglest wora.,334,Translate the following German dialect text into standard German: 'Dr Kànton Grostenquin ìsch bìs März 2015 a Kànton ìm Arrondissement Forbach ìm frànzesche Département Moselle ìn dr Region Lothrìnge gsìì. Zem Kànton han 31 Gmeina gheert. Dr Hàuiptort ìsch Grostenquin gsìì. Verdratter ìm conseil général vum Département ìsch zitter 1993 dr Claude Bitte gsìì. Ìm März 2015 ìsch dr Kànton ufglest wora.'. Only answer with the standard German version:,als
46,50168,The Show Must Go On isch e Lied vu dr britische Rockband Queen. S isch im Oktober 1991 as Single us em Album Innuendo vereffetligt wore. Uf em Album isch The Show Must Go On s zwelft un letscht Stuck. S Cover-Artwork vu dr Single basiert uf Zaichnige vum franzesische Chinschtler Grandville. 0V Queen John Deacon • Brian May • Freddie Mercury • Roger Taylor * Auszeichnungen für Musikverkäufe • Lieder,401,Translate the following German dialect text into standard German: 'The Show Must Go On isch e Lied vu dr britische Rockband Queen. S isch im Oktober 1991 as Single us em Album Innuendo vereffetligt wore. Uf em Album isch The Show Must Go On s zwelft un letscht Stuck. S Cover-Artwork vu dr Single basiert uf Zaichnige vum franzesische Chinschtler Grandville. 0V Queen John Deacon • Brian May • Freddie Mercury • Roger Taylor * Auszeichnungen für Musikverkäufe • Lieder'. Only answer with the standard German version:,als
47,61417,"Dr Naame Wiler stäht für verschiideni Orte in dr Schwiiz: Wiler (Lötschen) e Gmeind im Kanton Wallis Wiler bei Utzenstorf e Gmeind im Kanton Bärn Wiler bei Buch am Irchel e Ortschaft im Kanton Züri Wiler bei Seedorf e Ortschaft im Kanton Bärn Wiler am Brünig e frühere Bzeichnig für d Gmeind Brienzwiler im Kanton Bärn as dütscher Naame Wiler oder Im Wiler für Envelier, ds zur Gmeind Vermes im Kanton Jura ghört.",413,"Translate the following German dialect text into standard German: 'Dr Naame Wiler stäht für verschiideni Orte in dr Schwiiz: Wiler (Lötschen) e Gmeind im Kanton Wallis Wiler bei Utzenstorf e Gmeind im Kanton Bärn Wiler bei Buch am Irchel e Ortschaft im Kanton Züri Wiler bei Seedorf e Ortschaft im Kanton Bärn Wiler am Brünig e frühere Bzeichnig für d Gmeind Brienzwiler im Kanton Bärn as dütscher Naame Wiler oder Im Wiler für Envelier, ds zur Gmeind Vermes im Kanton Jura ghört.'. Only answer with the standard German version:",als
